	Facies	Formation	Well Name	Depth	GR	ILD_log10	DeltaPHI	PHIND	PE	NM_M	RELPOS
221	3	B3 SH	SHRIMPLIN	2903.5	96.7463146854	0.474	8.07276982391	21.7743036176	3.44511209882	1	0.1
222	3	B3 SH	SHRIMPLIN	2904.0	94.4168282029	0.501	6.29161428931	25.4906974682	3.27172883742	1	0.067
223	3	B3 SH	SHRIMPLIN	2904.5	79.9964217854	0.521	4.14030816303	24.3506899496	3.14907393229	1	0.033
224	8	B3 LM	SHRIMPLIN	2905.0	64.6875588288	0.534	2.66950592875	19.0499187309	3.32092695939	2	1.0
225	8	B3 LM	SHRIMPLIN	2905.5	36.791620157	0.547	2.13595681397	13.9801532926	3.86632190908	2	0.917
226	8	B3 LM	SHRIMPLIN	2906.0	20.7621061582	0.549	1.86494459	10.6679096366	4.59598808421	2	0.833
227	8	B3 LM	SHRIMPLIN	2906.5	14.5124921626	0.549	2.86075065134	10.7803067024	5.20317420989	2	0.75
228	8	B3 LM	SHRIMPLIN	2907.0	12.2053709893	0.558	3.29314685894	11.5732182569	5.32234182678	2	0.667
229	8	B3 LM	SHRIMPLIN	2907.5	15.8880332194	0.565	3.86354540968	13.1503684824	5.29789903558	2	0.583
230	8	B3 LM	SHRIMPLIN	2908.0	15.728249273	0.56	3.71264094403	14.5173674155	5.24955093746	2	0.5
231	8	B3 LM	SHRIMPLIN	2908.5	17.2437879092	0.55	3.38220867999	13.5647632741	5.34078722875	2	0.417
232	8	B3 LM	SHRIMPLIN	2909.0	17.8979130246	0.534	3.17295978974	12.9733794656	5.5223260181	2	0.333
233	8	B3 LM	SHRIMPLIN	2909.5	12.8385777658	0.507	3.31223288922	11.2115253227	5.68364129793	2	0.25
234	8	B3 LM	SHRIMPLIN	2910.0	16.6550945141	0.484	3.33858356427	10.3351524745	5.74956588726	2	0.167
235	8	B3 LM	SHRIMPLIN	2910.5	31.2700221481	0.476	4.44229352192	10.8618794099	5.4970126289	2	0.083
236	2	B4 SH	SHRIMPLIN	2911.0	53.1982211925	0.48	5.92272589187	11.6624292923	4.93395959221	1	1.0
237	2	B4 SH	SHRIMPLIN	2911.5	71.6589179955	0.493	7.23223442639	11.6783175069	4.17361171717	1	0.966
238	2	B4 SH	SHRIMPLIN	2912.0	78.8129552886	0.496	7.97319513038	11.0462864395	3.59648146948	1	0.931
239	2	B4 SH	SHRIMPLIN	2912.5	71.6239879519	0.489	7.41470386705	10.6760297669	3.40673644794	1	0.897
240	2	B4 SH	SHRIMPLIN	2913.0	66.4582730129	0.476	6.58657073483	11.3415059017	3.38311351962	1	0.862
241	2	B4 SH	SHRIMPLIN	2913.5	63.9849060454	0.456	6.4511674037	11.3592604824	3.42130266596	1	0.828
242	2	B4 SH	SHRIMPLIN	2914.0	60.0047194647	0.447	6.64273100542	12.1609045046	3.4142304618	1	0.793
243	2	B4 SH	SHRIMPLIN	2914.5	58.547967021	0.447	7.16975499251	12.6897874555	3.3571679892	1	0.759
244	2	B4 SH	SHRIMPLIN	2915.0	67.9604629952	0.446	7.57080396506	12.3326880902	3.35171350437	1	0.724
245	2	B4 SH	SHRIMPLIN	2915.5	71.9359998739	0.441	8.86534289776	12.8399103909	3.371127074	1	0.69
246	2	B4 SH	SHRIMPLIN	2916.0	86.7939819768	0.431	10.3728138966	13.2304326237	3.28315357161	1	0.655
247	2	B4 SH	SHRIMPLIN	2916.5	92.5727750061	0.42	12.2173703712	14.4661682945	3.28100778655	1	0.621
248	2	B4 SH	SHRIMPLIN	2917.0	86.2793501645	0.41	13.0023680178	15.5963569126	3.22970105985	1	0.586
249	2	B4 SH	SHRIMPLIN	2917.5	76.3855185423	0.401	12.1688553879	15.4445767844	3.26844525084	1	0.552
250	2	B4 SH	SHRIMPLIN	2918.0	64.7484461325	0.389	10.1418545144	15.1179957426	3.23366543121	1	0.517
251	2	B4 SH	SHRIMPLIN	2918.5	61.1465384131	0.375	7.91433140278	15.1106402717	3.1471659013	1	0.483
252	2	B4 SH	SHRIMPLIN	2919.0	62.4802403213	0.362	5.97294948085	14.9063360069	3.04094814466	1	0.448
253	2	B4 SH	SHRIMPLIN	2919.5	60.6514987383	0.354	4.76313153978	14.9248861585	2.99317569001	1	0.414
254	2	B4 SH	SHRIMPLIN	2920.0	66.2342464529	0.348	4.34193100167	14.4327213539	3.09918649017	1	0.379
255	2	B4 SH	SHRIMPLIN	2920.5	74.1705467208	0.344	5.18416469773	14.0303513032	3.21386203033	1	0.345
256	2	B4 SH	SHRIMPLIN	2921.0	74.3556472416	0.344	5.97582256819	14.1686859889	3.3004778298	1	0.31
257	2	B4 SH	SHRIMPLIN	2921.5	79.8821099548	0.35	6.53285187901	14.2009768701	3.27003647868	1	0.276
258	2	B4 SH	SHRIMPLIN	2922.0	89.6205284721	0.354	7.08519687533	13.2932908483	3.21764402848	1	0.241
259	2	B4 SH	SHRIMPLIN	2922.5	97.3514304515	0.362	7.03412660241	13.5612288719	3.2307885445	1	0.207
260	2	B4 SH	SHRIMPLIN	2923.0	108.926733196	0.367	7.85601855182	15.868126621	3.28152732334	1	0.172
261	2	B4 SH	SHRIMPLIN	2923.5	117.573723179	0.382	9.71795699852	19.746460141	3.29138059441	1	0.138
262	2	B4 SH	SHRIMPLIN	2924.0	122.986109973	0.403	12.0511847745	23.7853925337	3.26962094028	1	0.103
263	2	B4 SH	SHRIMPLIN	2924.5	106.173139945	0.436	13.1831606933	24.8640000378	3.16257150763	1	0.069
264	2	B4 SH	SHRIMPLIN	2925.0	77.1433082501	0.473	12.1724359429	21.6359798261	3.23199031161	1	0.034
265	8	B4 LM	SHRIMPLIN	2925.5	41.7127256711	0.509	8.15395354872	16.5059849355	3.79565717113	2	1.0
266	8	B4 LM	SHRIMPLIN	2926.0	18.7462792196	0.548	4.08664613093	12.0566334637	4.63275378369	2	0.889
267	8	B4 LM	SHRIMPLIN	2926.5	13.0714999226	0.597	1.70821083904	9.11936933277	5.49166625387	2	0.778
268	8	B4 LM	SHRIMPLIN	2927.0	15.8179458628	0.669	1.49509944296	7.55684092815	5.89320225581	2	0.667
269	8	B4 LM	SHRIMPLIN	2927.5	21.0034415919	0.745	2.23611912437	6.31410216493	5.93540393377	2	0.556
270	8	B4 LM	SHRIMPLIN	2928.0	33.0929789275	0.778	3.09065449389	6.00743781455	5.77299962506	2	0.444
271	8	B4 LM	SHRIMPLIN	2928.5	42.3595817903	0.775	3.66658496519	5.96004337408	5.57382304906	2	0.333
272	6	B4 LM	SHRIMPLIN	2929.0	49.3013638982	0.732	4.22655790761	6.93560898844	5.34056973254	2	0.222
273	6	B4 LM	SHRIMPLIN	2929.5	47.4948397316	0.669	5.55427542225	8.01344855229	4.84608452524	2	0.111
274	3	B5 SH	SHRIMPLIN	2930.0	57.1763537357	0.602	7.62987393397	10.4667028885	4.23361892049	1	1.0
275	3	B5 SH	SHRIMPLIN	2930.5	64.8704754414	0.55	9.71501868038	12.8003027465	3.57353476163	1	0.941
276	2	B5 SH	SHRIMPLIN	2931.0	80.9249585316	0.507	11.2656215207	14.6975388427	3.25682610537	1	0.882
277	2	B5 SH	SHRIMPLIN	2931.5	87.761947672	0.462	11.7713420828	16.6752615633	3.15492398162	1	0.824
278	3	B5 SH	SHRIMPLIN	2932.0	94.2816521398	0.425	10.55741248	18.4793343179	3.26331167645	1	0.765
279	3	B5 SH	SHRIMPLIN	2932.5	102.055081713	0.401	8.75249963235	20.7160840119	3.25882001829	1	0.706
280	3	B5 SH	SHRIMPLIN	2933.0	98.2289879039	0.394	8.0509671264	21.3601284388	3.21847097784	1	0.647
281	3	B5 SH	SHRIMPLIN	2933.5	94.7356137521	0.391	8.5866635821	20.3195681395	3.17497929416	1	0.588
282	3	B5 SH	SHRIMPLIN	2934.0	95.6255444823	0.391	10.2854670492	18.7634193065	3.19651096062	1	0.529
283	3	B5 SH	SHRIMPLIN	2934.5	98.5830946089	0.391	11.5492833441	18.1064783114	3.22913132311	1	0.471
284	3	B5 SH	SHRIMPLIN	2935.0	100.760875009	0.387	12.8683843426	18.029334893	3.18257772977	1	0.412
285	3	B5 SH	SHRIMPLIN	2935.5	98.6878414126	0.38	13.3782788359	17.7931966611	3.28046275664	1	0.353
286	3	B5 SH	SHRIMPLIN	2936.0	103.649542665	0.369	14.7863455891	18.3526889012	3.46478850879	1	0.294
287	3	B5 SH	SHRIMPLIN	2936.5	114.378392362	0.358	17.0814642416	19.6160271372	3.62096682631	1	0.235
288	3	B5 SH	SHRIMPLIN	2937.0	118.082749071	0.354	17.9889798419	21.9548308559	3.72011912165	1	0.176
289	3	B5 SH	SHRIMPLIN	2937.5	104.928542235	0.358	15.901162935	22.9481515876	3.63087602571	1	0.118
290	6	B5 LM	SHRIMPLIN	2938.0	74.8118961178	0.384	10.1286524535	20.2246710774	3.4995711351	2	1.0
291	6	B5 LM	SHRIMPLIN	2938.5	43.3571866701	0.398	6.18449395133	15.9538597167	3.63054928637	2	0.95
292	6	B5 LM	SHRIMPLIN	2939.0	37.1072812034	0.413	4.53327938263	12.9071519016	4.06808152527	2	0.9
293	6	B5 LM	SHRIMPLIN	2939.5	35.6912497874	0.438	4.14993373026	12.3642379321	4.63793520805	2	0.85
294	6	B5 LM	SHRIMPLIN	2940.0	42.9763125159	0.467	4.69352839717	12.3818415297	5.17494263941	2	0.8
295	8	B5 LM	SHRIMPLIN	2940.5	48.3309692572	0.487	5.07721042175	12.7478509802	5.58255221086	2	0.75
296	8	B5 LM	SHRIMPLIN	2941.0	55.4812106	0.501	5.39047425436	12.8240724764	5.86812845766	2	0.7
297	8	B5 LM	SHRIMPLIN	2941.5	57.422639606	0.504	5.35680060612	12.8481046135	5.87601776578	2	0.65
298	8	B5 LM	SHRIMPLIN	2942.0	50.0759568679	0.501	5.20458975764	13.0277129862	5.6369569923	2	0.6
299	8	B5 LM	SHRIMPLIN	2942.5	64.4667372834	0.496	4.75375063578	12.7772829505	5.25205637366	2	0.55
300	8	B5 LM	SHRIMPLIN	2943.0	113.038650736	0.496	4.34278241944	12.2336157655	4.92039779646	2	0.5
301	8	B5 LM	SHRIMPLIN	2944.0	201.754876944	0.515	4.62413111511	12.0307689418	4.8004622077	2	0.4
302	8	B5 LM	SHRIMPLIN	2944.0	264.707014526	0.515	4.88797882211	11.0553775439	4.83761835768	2	0.4
303	8	B5 LM	SHRIMPLIN	2944.5	244.993721871	0.538	5.46847969865	10.0518749268	5.07722458389	2	0.35
304	8	B5 LM	SHRIMPLIN	2945.0	181.785650001	0.573	5.79047787305	8.45302411245	5.32511012515	2	0.3
305	8	B5 LM	SHRIMPLIN	2945.5	110.710012406	0.6	5.70201706478	7.83311012949	5.60935267427	2	0.25
306	6	B5 LM	SHRIMPLIN	2946.0	80.9641541618	0.616	4.92030921651	7.72474298684	5.73345003875	2	0.2
307	6	B5 LM	SHRIMPLIN	2946.5	80.5017516228	0.616	3.92503315156	7.68132202992	5.77967314834	2	0.2
308	8	B5 LM	SHRIMPLIN	2947.0	94.5887693039	0.621	3.71652795071	7.16739906725	5.69509562482	2	0.15
309	4	B5 LM	SHRIMPLIN	2947.5	114.570733367	0.605	3.84319909647	7.85183213976	5.3573913391	2	0.1
310	4	B5 LM	SHRIMPLIN	2948.0	128.512116806	0.574	4.86817243083	9.36701919277	4.81666940445	2	0.05
311	3	C SH	SHRIMPLIN	2948.5	130.671573421	0.545	6.10688538167	12.8020947099	4.16775111505	1	1.0
312	3	C SH	SHRIMPLIN	2949.0	125.011225126	0.519	8.10286047296	16.671373546	3.62812641543	1	0.982
313	3	C SH	SHRIMPLIN	2949.5	118.036513254	0.484	10.3146073872	19.7148225752	3.29898599974	1	0.965
314	3	C SH	SHRIMPLIN	2950.0	107.370613127	0.453	12.558703872	19.5891790625	3.19404826144	1	0.947
315	3	C SH	SHRIMPLIN	2950.5	97.0841678974	0.433	13.7923515599	18.3437843324	3.26590226989	1	0.93
316	3	C SH	SHRIMPLIN	2951.0	93.3573182761	0.415	14.39820736	17.2829149239	3.43506511005	1	0.912
317	3	C SH	SHRIMPLIN	2951.5	87.5244732626	0.401	14.9138957991	16.9274155018	3.61604931909	1	0.895
318	3	C SH	SHRIMPLIN	2952.0	87.7983258674	0.401	14.6905529118	16.937147786	3.67722486658	1	0.877
319	3	C SH	SHRIMPLIN	2952.5	84.106428163	0.405	14.0539412983	16.583907809	3.73471499531	1	0.86
320	3	C SH	SHRIMPLIN	2953.0	88.9010279803	0.41	13.7320672269	16.6380518587	3.67916978508	1	0.842
321	3	C SH	SHRIMPLIN	2953.5	86.0286514533	0.418	13.7117789892	16.6379380297	3.63348202502	1	0.825
322	3	C SH	SHRIMPLIN	2954.0	86.2134842355	0.425	14.2434995102	16.9458539411	3.58215462056	1	0.807
323	3	C SH	SHRIMPLIN	2954.5	86.2745654866	0.431	14.3590965065	17.8065155683	3.50575073553	1	0.789
324	3	C SH	SHRIMPLIN	2955.0	88.689706192	0.441	13.945852584	18.281829946	3.51136815105	1	0.772
325	3	C SH	SHRIMPLIN	2955.5	85.6086608531	0.456	13.7553885887	17.7627273655	3.61209820282	1	0.754
326	3	C SH	SHRIMPLIN	2956.0	86.4904417185	0.471	13.2603399634	15.6354670516	3.80788134597	1	0.737
327	3	C SH	SHRIMPLIN	2956.5	78.7255547519	0.48	13.2715410503	13.9975504856	4.07870954038	1	0.719
328	3	C SH	SHRIMPLIN	2957.0	72.9901919333	0.489	13.3183725539	13.2652899876	4.25849414681	1	0.702
329	3	C SH	SHRIMPLIN	2957.5	72.290125716	0.496	13.2912063062	13.5283352629	4.20670232415	1	0.684
330	3	C SH	SHRIMPLIN	2958.0	77.6746228912	0.504	12.9915112551	13.7999551399	4.13225370659	1	0.667
331	3	C SH	SHRIMPLIN	2958.5	82.2629938269	0.509	12.6214982033	14.5166698854	4.01570892329	1	0.649
332	3	C SH	SHRIMPLIN	2959.0	84.2748143444	0.509	12.887392395	15.0646814799	3.94056696299	1	0.632
333	3	C SH	SHRIMPLIN	2959.5	91.4683381165	0.508	13.8064653097	16.496943835	3.92427371941	1	0.614
334	3	C SH	SHRIMPLIN	2960.0	90.4151504415	0.507	14.2574054712	16.7650403328	3.86504294452	1	0.596
335	3	C SH	SHRIMPLIN	2960.5	91.3093199882	0.505	13.681561055	16.0494205002	3.88620906868	1	0.579
336	3	C SH	SHRIMPLIN	2961.0	86.0376836092	0.504	13.1479056984	15.6212048414	3.93331641164	1	0.561
337	3	C SH	SHRIMPLIN	2961.5	85.2185203725	0.507	12.3221481792	15.0860056287	3.96287601621	1	0.544
338	3	C SH	SHRIMPLIN	2962.0	86.4837072521	0.509	12.079125702	15.1871344003	3.94837765465	1	0.526
339	3	C SH	SHRIMPLIN	2962.5	85.1997922195	0.511	12.0726809138	14.4548738329	3.90534372656	1	0.509
340	3	C SH	SHRIMPLIN	2963.0	84.2721730577	0.507	11.0887761056	14.7360258923	3.98474344522	1	0.491
341	3	C SH	SHRIMPLIN	2963.5	88.2981910627	0.493	10.6967339972	15.6339208944	4.12200403881	1	0.474
342	3	C SH	SHRIMPLIN	2964.0	92.5059127858	0.48	11.1758604568	18.290379588	4.11666694758	1	0.456
343	3	C SH	SHRIMPLIN	2964.5	94.5282523814	0.471	12.578323041	20.306753865	3.90280218352	1	0.439
344	3	C SH	SHRIMPLIN	2965.0	97.0615063405	0.462	15.1503733363	22.3207761602	3.65271915167	1	0.421
345	3	C SH	SHRIMPLIN	2965.5	98.29982118	0.456	16.7640827861	22.921176633	3.45055552102	1	0.404
346	3	C SH	SHRIMPLIN	2966.0	98.7446929307	0.453	16.5625331041	22.0786286495	3.4287298163	1	0.386
347	3	C SH	SHRIMPLIN	2966.5	93.7908891186	0.45	15.4413946813	20.1385129975	3.54698885151	1	0.368
348	2	C SH	SHRIMPLIN	2967.0	89.9083093132	0.452	13.6966177386	17.6670377207	3.71574536598	1	0.351
349	2	C SH	SHRIMPLIN	2967.5	90.2642130132	0.461	12.4174917604	16.4629595746	3.81690563041	1	0.333
350	2	C SH	SHRIMPLIN	2968.0	88.5963191364	0.471	11.8530599527	15.8897626479	3.84727328837	1	0.316
351	2	C SH	SHRIMPLIN	2968.5	86.5387836678	0.484	12.0776700309	15.705171237	3.85606578588	1	0.298
352	2	C SH	SHRIMPLIN	2969.0	86.35733788	0.502	12.3007516803	15.6444376801	3.86182694585	1	0.281
353	2	C SH	SHRIMPLIN	2969.5	82.7069202345	0.517	12.4335682411	15.2444283862	3.8816904756	1	0.263
354	2	C SH	SHRIMPLIN	2970.0	84.7187404319	0.525	12.0919436968	14.9999298638	3.89157838864	1	0.246
355	2	C SH	SHRIMPLIN	2970.5	85.5573186054	0.531	11.2814538947	15.0581743853	3.9183291206	1	0.228
356	3	C SH	SHRIMPLIN	2971.0	86.614831617	0.535	11.0315782119	14.9902083201	3.92508894052	1	0.211
357	3	C SH	SHRIMPLIN	2971.5	86.2691334314	0.537	11.1047881309	14.4124699498	3.94228018528	1	0.193
358	3	C SH	SHRIMPLIN	2972.0	82.5304892264	0.538	10.8371320398	14.3503461157	3.92004654839	1	0.175
359	3	C SH	SHRIMPLIN	2972.5	80.5896154888	0.538	10.4423722282	14.1734148139	3.91825982486	1	0.158
360	3	C SH	SHRIMPLIN	2973.0	82.032566182	0.539	10.2252758888	15.2706409171	3.81719275518	1	0.14
361	3	C SH	SHRIMPLIN	2973.5	85.8137157287	0.535	10.1379819588	15.1090486159	3.73774753264	1	0.123
362	3	C SH	SHRIMPLIN	2974.0	83.47394569	0.529	10.455237124	14.1381676305	3.74928740072	1	0.105
363	3	C SH	SHRIMPLIN	2974.5	86.6874835789	0.521	10.6561724441	14.6120727597	3.77948547414	1	0.088
364	3	C SH	SHRIMPLIN	2975.0	85.3859191149	0.515	12.0266425985	16.3853009194	3.74810267699	1	0.07
365	3	C SH	SHRIMPLIN	2975.5	87.5077422375	0.516	14.0130879889	19.7820807823	3.67825222417	1	0.053
366	3	C SH	SHRIMPLIN	2976.0	89.4474803872	0.543	15.0229095169	21.6330594845	3.51536459805	1	0.035
367	3	C SH	SHRIMPLIN	2976.5	78.3078915241	0.584	14.0047197311	18.949071195	3.50922599632	1	0.018
368	5	C LM	SHRIMPLIN	2977.0	59.6192300057	0.627	11.0181098966	13.5924927201	3.8376381528	2	1.0
369	5	C LM	SHRIMPLIN	2977.5	37.4343529518	0.667	7.80434441724	7.83642791832	4.54747311056	2	0.99
370	5	C LM	SHRIMPLIN	2978.0	22.4173954451	0.708	5.93137292684	4.65133509453	5.13176556001	2	0.98
371	5	C LM	SHRIMPLIN	2978.5	19.0956966364	0.77	4.98405897786	4.18622642795	5.32081377286	2	0.971
372	5	C LM	SHRIMPLIN	2979.0	16.883939337	0.874	4.04434734613	4.8426718714	5.26256588461	2	0.961
373	5	C LM	SHRIMPLIN	2979.5	14.0402787159	0.947	2.86814408436	5.77965781057	5.17696992481	2	0.951
374	8	C LM	SHRIMPLIN	2980.0	14.4013971257	0.983	1.49938553771	7.26820547731	5.27401200463	2	0.941
375	8	C LM	SHRIMPLIN	2980.5	12.2022120292	0.983	0.56316798747	8.1784564267	5.32362587353	2	0.931
376	8	C LM	SHRIMPLIN	2981.0	19.1662365027	0.946	1.60475648459	8.52876525816	5.2080594468	2	0.922
377	8	C LM	SHRIMPLIN	2981.5	29.9026198795	0.907	5.00926243814	9.34052736985	4.86636217357	2	0.912
378	5	C LM	SHRIMPLIN	2982.0	51.076839689	0.881	9.14442929212	9.50695192813	4.48030620373	2	0.902
379	5	C LM	SHRIMPLIN	2982.5	63.0833388507	0.862	11.5979422265	9.8344915914	4.22350542421	2	0.892
380	5	C LM	SHRIMPLIN	2983.0	61.8994908731	0.841	10.8685164899	9.02077129101	4.28662506738	2	0.882
381	5	C LM	SHRIMPLIN	2983.5	45.6071475559	0.819	8.31305696504	8.08436323756	4.57624206508	2	0.873
382	8	C LM	SHRIMPLIN	2984.0	28.7323521708	0.794	5.47201734761	7.65677075116	4.8249474732	2	0.863
383	8	C LM	SHRIMPLIN	2984.5	25.3599584605	0.772	3.35870206956	7.71094634291	5.02060771141	2	0.853
384	8	C LM	SHRIMPLIN	2985.0	24.4636272027	0.768	1.9643695568	8.43608951102	5.17257882247	2	0.843
385	8	C LM	SHRIMPLIN	2985.5	32.0038461438	0.775	1.52264099048	8.44839212774	5.0782705378	2	0.833
386	5	C LM	SHRIMPLIN	2986.0	34.6442934067	0.78	0.737498610878	8.26653080867	4.77941142216	2	0.824
387	5	C LM	SHRIMPLIN	2986.5	38.4660609602	0.783	0.638613127307	7.92539521737	4.34188120499	2	0.814
388	5	C LM	SHRIMPLIN	2987.0	42.3126485011	0.787	0.921268798642	7.45773055632	4.01311861994	2	0.804
389	5	C LM	SHRIMPLIN	2987.5	43.6960295074	0.792	1.34061641607	6.79846053521	4.01349842666	2	0.794
390	5	C LM	SHRIMPLIN	2988.0	41.634167221	0.803	2.06709808149	6.12176864001	4.08372294997	2	0.784
391	5	C LM	SHRIMPLIN	2988.5	43.0770916082	0.82	2.40326578423	6.36074042629	4.27227150948	2	0.775
392	5	C LM	SHRIMPLIN	2989.0	41.7241084492	0.839	2.46958126693	6.5537229287	4.3715919313	2	0.765
393	5	C LM	SHRIMPLIN	2989.5	41.7017282836	0.865	2.31578409462	6.99804011225	4.29422649408	2	0.755
394	5	C LM	SHRIMPLIN	2990.0	41.2904616306	0.889	2.60075117581	7.01592719811	4.17208078126	2	0.745
395	5	C LM	SHRIMPLIN	2990.5	42.3695838562	0.906	2.58308067177	7.06588560088	4.08986049765	2	0.735
396	5	C LM	SHRIMPLIN	2991.0	45.8081483597	0.918	2.28991095499	6.91451888603	4.17923619861	2	0.725
397	5	C LM	SHRIMPLIN	2991.5	49.1130908037	0.929	2.34071946891	6.58942551105	4.32592839221	2	0.716
398	5	C LM	SHRIMPLIN	2992.0	49.4239993043	0.936	2.36734616471	7.01541807608	4.35425858575	2	0.706
399	5	C LM	SHRIMPLIN	2992.5	47.4626000452	0.94	2.58643897022	7.5515361979	4.33842336772	2	0.696
400	5	C LM	SHRIMPLIN	2993.0	46.298720209	0.94	2.70487609692	7.46797197177	4.28891069861	2	0.696
401	5	C LM	SHRIMPLIN	2993.5	46.6685600272	0.943	2.50560258208	7.6020486036	4.23522929615	2	0.686
402	5	C LM	SHRIMPLIN	2994.0	48.098293206	0.946	2.94093105533	7.74361143301	4.10344617847	2	0.676
403	5	C LM	SHRIMPLIN	2994.5	48.6266740715	0.947	3.58586246621	7.04032328033	3.95369283545	2	0.667
404	5	C LM	SHRIMPLIN	2995.0	48.6554908203	0.949	4.13992302284	7.16779209878	3.894809101	2	0.657
405	5	C LM	SHRIMPLIN	2995.5	49.6489456012	0.952	4.30443871407	6.9872325529	4.0333201941	2	0.647
406	5	C LM	SHRIMPLIN	2996.0	50.0731992486	0.954	3.82317142248	6.96582195342	4.23545143491	2	0.637
407	5	C LM	SHRIMPLIN	2996.5	53.5221369889	0.956	4.06117992672	7.02561054374	4.4093333126	2	0.627
408	5	C LM	SHRIMPLIN	2997.0	52.9594010932	0.96	4.15149363812	6.67042880291	4.54187204326	2	0.618
409	5	C LM	SHRIMPLIN	2997.5	46.6962712899	0.963	4.56804985059	6.68530219259	4.593574648	2	0.608
410	5	C LM	SHRIMPLIN	2998.0	45.0310498535	0.967	4.74875732091	6.66589097016	4.560321761	2	0.598
411	5	C LM	SHRIMPLIN	2998.5	40.113295925	0.972	4.66659430149	6.79636213625	4.48318622992	2	0.588
412	5	C LM	SHRIMPLIN	2999.0	52.0034030161	0.969	4.70019646265	6.54268160762	4.30933524857	2	0.578
413	5	C LM	SHRIMPLIN	2999.5	89.4753110703	0.954	4.73808644325	6.11980475059	4.23328625464	2	0.569
414	4	C LM	SHRIMPLIN	3000.0	165.501946237	0.936	5.57088577286	6.36602618907	4.24428926787	2	0.559
415	4	C LM	SHRIMPLIN	3000.5	261.319384484	0.92	6.8494130074	7.89177452888	4.44679199822	2	0.549
416	4	C LM	SHRIMPLIN	3001.0	324.393625563	0.903	8.50393420963	10.2393450039	4.64121444397	2	0.539
417	4	C LM	SHRIMPLIN	3001.5	321.780435839	0.896	9.74608222798	11.949404472	4.72795255057	2	0.529
418	4	C LM	SHRIMPLIN	3002.0	248.846353805	0.894	10.3886679245	12.3286855508	4.69246875891	2	0.52
419	5	C LM	SHRIMPLIN	3002.5	149.272846855	0.893	10.2724922821	11.3851390289	4.56759371884	2	0.51
420	5	C LM	SHRIMPLIN	3003.0	86.4366732554	0.893	9.08188011807	9.12175051028	4.40179014452	2	0.5
421	5	C LM	SHRIMPLIN	3003.5	52.9655969581	0.898	8.52821629944	8.26752294575	4.54155419118	2	0.49
422	5	C LM	SHRIMPLIN	3004.0	45.2264410337	0.91	7.46167133388	7.55372852698	4.80175269447	2	0.48
423	5	C LM	SHRIMPLIN	3004.5	51.4940793249	0.925	7.65326471244	7.75974470134	4.98028221041	2	0.471
424	5	C LM	SHRIMPLIN	3005.0	52.8282073385	0.942	7.43028414905	8.16990575426	5.0350342496	2	0.461
425	5	C LM	SHRIMPLIN	3005.5	55.8228280738	0.975	7.91824337146	7.93772721501	4.9487834964	2	0.441
426	5	C LM	SHRIMPLIN	3006.0	61.6572819909	0.982	7.80381042663	8.37078841769	4.82363005274	2	0.431
427	5	C LM	SHRIMPLIN	3006.5	58.9360957318	0.985	7.54322855059	8.33613383576	4.69981881343	2	0.422
428	5	C LM	SHRIMPLIN	3007.0	53.5769165001	0.986	7.19423384974	7.85177575959	4.67279277205	2	0.412
429	5	C LM	SHRIMPLIN	3007.5	51.0153384697	0.986	7.40532600498	8.01887822651	4.71476121844	2	0.402
430	5	C LM	SHRIMPLIN	3008.0	55.0245027831	0.986	7.34188166627	8.64308757211	4.76028021575	2	0.392
431	5	C LM	SHRIMPLIN	3008.5	53.8193418086	0.985	7.61894897667	8.60622350703	4.77217907369	2	0.382
432	5	C LM	SHRIMPLIN	3009.0	53.2726064348	0.982	7.34951699952	8.09901288777	4.66591990552	2	0.373
433	5	C LM	SHRIMPLIN	3009.5	54.5421916443	0.971	7.17186103063	8.32633572742	4.52811545664	2	0.363
434	5	C LM	SHRIMPLIN	3010.0	53.5097297876	0.955	6.88828431743	8.13072812544	4.50546045709	2	0.353
435	5	C LM	SHRIMPLIN	3010.5	54.6301509308	0.937	7.01634321018	8.88494910472	4.68082272978	2	0.343
436	5	C LM	SHRIMPLIN	3011.0	56.2970112246	0.915	7.38841056972	10.0719264827	4.96407034158	2	0.333
437	5	C LM	SHRIMPLIN	3011.5	63.989368673	0.889	7.80483857585	11.3344338682	5.12673548841	2	0.324
438	5	C LM	SHRIMPLIN	3012.0	71.2829383069	0.863	8.21333705305	12.1279435934	5.07595513642	2	0.314
439	5	C LM	SHRIMPLIN	3012.5	72.690257256	0.836	7.96595346647	12.0799574402	4.90464140404	2	0.304
440	4	C LM	SHRIMPLIN	3013.0	73.8233987387	0.816	8.31092990253	12.5892111721	4.69931665826	2	0.294
441	4	C LM	SHRIMPLIN	3013.5	74.0125986558	0.798	9.00844222702	12.9717379791	4.52077854169	2	0.284
442	4	C LM	SHRIMPLIN	3014.0	78.2885806231	0.782	10.0719723751	14.2733124386	4.44716979498	2	0.275
443	4	C LM	SHRIMPLIN	3014.5	87.1654649063	0.776	10.3972563958	14.5631655336	4.32933926247	2	0.265
444	4	C LM	SHRIMPLIN	3015.0	91.5660809143	0.775	9.42762475113	13.5809504566	4.34044260953	2	0.255
445	4	C LM	SHRIMPLIN	3015.5	83.1356995102	0.771	8.17343873731	11.0670681404	4.19731145983	2	0.245
446	6	C LM	SHRIMPLIN	3016.0	62.1925229151	0.762	7.28359648328	9.18786091874	4.17449617913	2	0.225
